x,y,z
2692,1128,-697
2692,1128,-697
2692,1128,-697
2692,1128,-697
2507,611,-1370
2507,611,-1370
2507,611,-1370
2507,611,-1370
2207,-41,-1941
2207,-41,-1941
2207,-41,-1941
2207,-41,-1941
2207,-41,-1941
1901,-747,-2406
1901,-747,-2406
1901,-747,-2406
1901,-747,-2406
1347,-1331,-2537
1347,-1331,-2537
1347,-1331,-2537
1347,-1331,-2537
1347,-1331,-2281
534,-1533,-2124
534,-1533,-2124
534,-1533,-2124
534,-1533,-2124
-205,-1239,-1141
-205,-1239,-1141
-205,-1239,-1141
-205,-1239,-1141
-547,-558,150
-547,-558,150
-547,-558,150
-547,-558,150
-547,-558,150
-649,232,1247
-649,232,1247
-649,232,1247
-649,232,1247
-649,232,1887
-653,696,1887
-653,696,1887
-653,696,1887
-653,696,1887
-567,843,2030
-567,843,2030
-567,843,2030
-567,843,2030
-567,843,2030
-461,767,1871
-461,767,1871
-461,767,1871
-461,767,1871
-461,767,1871
-291,624,1608
-291,624,1608
-291,624,1608
-291,624,1608
-16,481,1236
-16,481,1236
-16,481,1236
-16,481,1236
-16,481,1236
225,323,842
225,323,842
225,323,842
225,323,842
225,323,842
374,154,420
374,154,420
374,154,420
374,154,420
374,154,420
374,154,-59
440,-43,-59
440,-43,-59
440,-43,-59
440,-43,-59
440,-43,-59
457,-301,-485
457,-301,-485
457,-301,-485
457,-301,-485
408,-498,-786
408,-498,-786
408,-498,-786
408,-498,-786
408,-498,-786
308,-582,-906
308,-582,-906
308,-582,-906
308,-582,-906
308,-582,-906
219,-539,-801
219,-539,-801
219,-539,-801
219,-539,-801
219,-539,-509
158,-361,-509
158,-361,-509
158,-361,-509
158,-361,-509
113,-125,-120
113,-125,-120
113,-125,-120
113,-125,-120
113,-125,-120
72,87,249
72,87,249
72,87,249
72,87,249
72,87,249
72,232,493
60,232,493
60,232,493
60,232,493
60,232,493
60,232,493
53,303,569
53,303,569
53,303,569
53,303,569
53,303,569
13,294,561
13,294,561
13,294,561
13,294,561
13,294,561
-4,230,475
-4,230,475
-4,230,475
-4,230,475
-4,230,475
-4,230,475
12,168,342
12,168,342
12,168,342
12,168,342
12,168,342
56,116,190
56,116,190
56,116,190
56,116,190
56,116,190
95,49,51
95,49,51
95,49,51
95,49,51
95,49,51
95,49,51
94,-25,-74
94,-25,-74
94,-25,-74
94,-25,-74
94,-25,-74
94,-25,-184
83,-88,-184
83,-88,-184
83,-88,-184
83,-88,-184
83,-88,-184
80,-138,-264
80,-138,-264
80,-138,-264
80,-138,-264
80,-138,-313
73,-167,-313
73,-167,-313
73,-167,-313
73,-167,-313
72,-160,-306
72,-160,-306
72,-160,-306
72,-160,-306
72,-160,-306
64,-118,-242
64,-118,-242
64,-118,-242
64,-118,-242
64,-118,-242
76,-49,-136
76,-49,-136
76,-49,-136
76,-49,-136
76,-49,-136
114,25,-12
114,25,-12
114,25,-12
114,25,-12
114,25,-12
114,25,244
151,99,99
151,99,99
151,99,99
151,99,99
151,99,99
197,160,167
197,160,167
197,160,167
197,160,167
197,160,167
227,184,188
227,184,188
227,184,188
227,184,188
227,184,188
199,166,156
199,166,156
199,166,156
199,166,156
199,166,156
199,132,92
131,132,92
131,132,92
131,132,92
131,132,92
131,132,92
60,89,33
60,89,33
60,89,33
60,89,33
60,89,33
60,89,9
17,66,9
17,66,9
17,66,9
17,66,9
17,66,9
17,66,9
21,77,25
21,77,25
21,77,25
21,77,25
21,77,25
21,77,106
25,114,106
25,114,106
25,114,106
25,114,106
25,114,106
62,163,193
62,163,193
62,163,193
62,163,193
62,163,193
57,184,298
57,184,298
57,184,298
57,184,298
57,184,298
57,184,338
78,173,338
78,173,338
78,173,338
78,173,338
78,173,338
93,144,310
93,144,310
93,144,310
93,144,310
93,144,310
79,105,290
79,105,290
79,105,290
79,105,290
79,105,290
-177,84,304
30,84,304
30,84,304
30,84,304
30,84,304
30,84,304
-43,86,340
-43,86,340
-43,86,340
-43,86,340
-43,86,340
-119,83,356
-119,83,356
-119,83,356
-119,83,356
-119,83,356
-169,53,326
-169,53,326
-169,53,326
-169,53,326
-169,53,326
-169,-16,248
-198,-16,248
-198,-16,248
-198,-16,248
-198,-16,248
-212,-136,155
-212,-136,155
-212,-136,155
-212,-136,155
-212,-136,155
-220,-284,57
-220,-284,57
-220,-284,57
-220,-284,57
-220,-284,57
-219,-409,-6
-219,-409,-6
-219,-409,-6
-219,-409,-6
-219,-409,-6
-198,-462,28
-198,-462,28
-198,-462,28
-198,-462,28
-198,-462,28
-150,-441,158
-150,-441,158
-150,-441,158
-150,-441,158
-150,-441,333
-149,-376,333
-149,-376,333
-149,-376,333
-149,-376,333
-237,-297,470
-237,-297,470
-237,-297,470
-237,-297,470
-237,-297,470
-387,-242,511
-387,-242,511
-387,-242,511
-387,-242,511
-387,-242,511
-548,-225,443
-548,-225,443
-548,-225,443
-548,-225,443
-669,-270,308
-669,-270,308
-669,-270,308
-669,-270,308
-669,-270,308
-719,-368,225
-719,-368,225
-719,-368,225
-719,-368,225
-719,-368,225
-694,-432,176
-694,-432,176
-694,-432,176
-694,-432,176
-694,-432,155
-617,-434,155
-617,-434,155
-617,-434,155
-617,-434,155
-637,-408,155
-637,-408,155
-637,-408,155
-637,-408,155
-637,-408,155
-799,-408,147
-799,-408,147
-799,-408,147
-799,-408,147
-799,-408,147
-1017,-477,133
-1017,-477,133
-1017,-477,133
-1017,-477,133
-1168,-486,109
-1168,-486,109
-1168,-486,109
-1168,-486,109
-1168,-486,109
-1182,-448,92
-1182,-448,92
-1182,-448,92
-1182,-448,92
-1091,-421,73
-1091,-421,73
-1091,-421,73
-1091,-421,73
-1091,-421,73
-935,-446,28
-935,-446,28
-935,-446,28
-935,-446,28
-935,-446,28
-800,-500,-51
-800,-500,-51
-800,-500,-51
-800,-500,-51
-800,-500,-51
-778,-606,-138
-778,-606,-138
-778,-606,-138
-778,-606,-138
-839,-731,-252
-839,-731,-252
-839,-731,-252
-839,-731,-252
-839,-731,-252
-955,-767,-342
-955,-767,-342
-955,-767,-342
-955,-767,-342
-1064,-685,-301
-1064,-685,-301
-1064,-685,-301
-1064,-685,-301
-1064,-685,-301
-1137,-537,-171
-1137,-537,-171
-1137,-537,-171
-1137,-537,-171
-1171,-384,-53
-1171,-384,-53
-1171,-384,-53
-1171,-384,-53
-1171,-384,-53
-1151,-303,83
-1151,-303,83
-1151,-303,83
-1151,-303,83
-1035,-310,245
-1035,-310,245
-1035,-310,245
-1035,-310,245
-1035,-310,245
-859,-326,347
-859,-326,347
-859,-326,347
-859,-326,347
-859,-326,347
-695,-356,361
-695,-356,361
-695,-356,361
-695,-356,361
-670,-403,294
-670,-403,294
-670,-403,294
-670,-403,294
-670,-403,294
-738,-419,201
-738,-419,201
-738,-419,201
-738,-419,201
-738,-419,201
-830,-396,130
-830,-396,130
-830,-396,130
-830,-396,130
-830,-396,118
-908,-360,118
-908,-360,118
-908,-360,118
-908,-360,118
-978,-360,185
-978,-360,185
-978,-360,185
-978,-360,185
-978,-360,185
-995,-362,278
-995,-362,278
-995,-362,278
-995,-362,278
-995,-362,278
-930,-318,344
-930,-318,344
-930,-318,344
-930,-318,344
-840,-221,349
-840,-221,349
-840,-221,349
-840,-221,349
-840,-221,349
-757,-124,317
-757,-124,317
-757,-124,317
-757,-124,317
-757,-124,317
-711,-168,232
-711,-168,232
-711,-168,232
-711,-168,232
-711,-350,131
-666,-350,131
-666,-350,131
-666,-350,131
-666,-350,131
-636,-532,97
-636,-532,97
-636,-532,97
-636,-532,97
-636,-532,97
-665,-642,151
-665,-642,151
-665,-642,151
-665,-642,151
-665,-642,151
-693,-575,231
-693,-575,231
-693,-575,231
-693,-575,231
-693,-575,252
-699,-370,252
-699,-370,252
-699,-370,252
-699,-370,252
-761,-164,249
-761,-164,249
-761,-164,249
-761,-164,249
-761,-164,249
-864,-58,255
-864,-58,255
-864,-58,255
-864,-58,255
-864,-58,255
-905,-52,239
-905,-52,239
-905,-52,239
-905,-52,239
-905,-52,239
-821,-127,225
-821,-127,225
-821,-127,225
-821,-127,225
-565,-261,309
-690,-261,309
-690,-261,309
-690,-261,309
-690,-261,309
-590,-334,467
-590,-334,467
-590,-334,467
-590,-334,467
-590,-334,467
-498,-303,609
-498,-303,609
-498,-303,609
-498,-303,609
-498,-303,609
-389,-109,600
-389,-109,600
-389,-109,600
-389,-109,600
-389,65,479
-389,65,479
-389,65,479
-389,65,479
-389,65,479
-535,134,348
-535,134,348
-535,134,348
-535,134,348
-535,134,348
-693,111,192
-693,111,192
-693,111,192
-693,111,192
-693,111,192
-751,25,64
-751,25,64
-751,25,64
-751,25,64
-751,25,64
-751,-231,45
-643,-80,45
-643,-80,45
-643,-80,45
-643,-80,45
-643,-80,144
-464,-76,144
-464,-76,144
-464,-76,144
-464,-76,144
-464,-20,313
-264,-20,313
-264,-20,313
-264,-20,313
-264,-20,313
-108,120,440
-108,120,440
-108,120,440
-108,120,440
-108,120,440
-67,333,434
-67,333,434
-67,333,434
-67,333,434
-67,333,434
-182,527,303
-182,527,303
-182,527,303
-182,527,303
-182,527,303
-359,621,90
-359,621,90
-359,621,90
-359,621,90
-359,621,90
-526,655,-116
-526,655,-116
-526,655,-116
-526,655,-116
-526,655,-116
-600,605,-273
-600,605,-273
-600,605,-273
-600,605,-273
-600,605,-273
-567,489,-387
-567,489,-387
-567,489,-387
-567,489,-387
-567,489,-440
-471,332,-440
-471,332,-440
-471,332,-440
-471,332,-440
-360,177,-414
-360,177,-414
-360,177,-414
-360,177,-414
-360,177,-414
-286,58,-341
-286,58,-341
-286,58,-341
-286,58,-341
-286,58,-341
-308,17,-234
-308,17,-234
-308,17,-234
-308,17,-234
-308,17,-234
-434,56,-132
-434,56,-132
-434,56,-132
-434,56,-132
-434,56,-98
-577,147,-98
-577,147,-98
-577,147,-98
-577,147,-98
-577,147,-138
-656,208,-138
-656,208,-138
-656,208,-138
-656,208,-138
-686,207,-190
-686,207,-190
-686,207,-190
-686,207,-190
-686,207,-190
-681,150,-241
-681,150,-241
-681,150,-241
-681,150,-241
-681,150,-241
-631,72,-251
-631,72,-251
-631,72,-251
-631,72,-251
-631,72,-167
-608,9,-167
-608,9,-167
-608,9,-167
-608,9,-167
-608,9,-13
-624,16,-13
-624,16,-13
-624,16,-13
-624,16,-13
-624,16,-13
-673,109,132
-673,109,132
-673,109,132
-673,109,132
-673,109,132
-745,228,247
-745,228,247
-745,228,247
-745,228,247
-745,228,339
-795,302,339
-795,302,339
-795,302,339
-795,302,339
-795,329,405
-819,329,405
-819,329,405
-819,329,405
-819,329,405
-797,304,466
-797,304,466
-797,304,466
-797,304,466
-797,304,466
-745,267,497
-745,267,497
-745,267,497
-745,267,497
-745,267,497
-675,239,472
-675,239,472
-675,239,472
-675,239,472
-675,239,472
-578,216,378
-578,216,378
-578,216,378
-578,216,378
-578,216,378
-474,195,224
-474,195,224
-474,195,224
-474,195,224
-474,195,224
-436,147,57
-436,147,57
-436,147,57
-436,147,57
-436,147,57
-478,72,-68
-478,72,-68
-478,72,-68
-478,72,-68
-478,72,-68
-539,-15,-140
-539,-15,-140
-539,-15,-140
-539,-15,-140
-539,-15,-140
-602,-114,-155
-602,-114,-155
-602,-114,-155
-602,-114,-155
-632,-178,-105
-632,-178,-105
-632,-178,-105
-632,-178,-105
-632,-178,-105
-600,-229,16
-600,-229,16
-600,-229,16
-600,-229,16
-600,-229,16
-509,-281,199
-509,-281,199
-509,-281,199
-509,-281,199
-253,-312,378
-345,-312,378
-345,-312,378
-345,-312,378
-345,-312,378
-169,-294,492
-169,-294,492
-169,-294,492
-169,-294,492
-169,-294,492
-55,-226,537
-55,-226,537
-55,-226,537
-55,-226,537
-55,-226,537
-28,-185,552
-28,-185,552
-28,-185,552
-28,-185,552
-28,-185,552
-109,-150,540
-109,-150,540
-109,-150,540
-109,-150,540
-202,-97,499
-202,-97,499
-202,-97,499
-202,-97,499
-202,-97,499
-253,-36,408
-253,-36,408
-253,-36,408
-253,-36,408
-253,-36,408
-248,3,279
-248,3,279
-248,3,279
-248,3,279
-248,3,279
-248,3,153
-217,26,153
-217,26,153
-217,26,153
-217,26,153
-217,26,153
-167,49,53
-167,49,53
-167,49,53
-167,49,53
-167,49,53
-120,67,-44
-120,67,-44
-120,67,-44
-120,67,-44
-120,67,-44
-87,90,-151
-87,90,-151
-87,90,-151
-87,90,-151
-87,90,-151
-77,103,-240
-77,103,-240
-77,103,-240
-77,103,-240
-77,103,-240
-73,121,-322
-73,121,-322
-73,121,-322
-73,121,-322
-73,121,-322
-46,138,-396
-46,138,-396
-46,138,-396
-46,138,-396
-46,138,-396
-7,156,-449
-7,156,-449
-7,156,-449
-7,156,-449
-7,156,-449
32,172,-471
32,172,-471
32,172,-471
32,172,-471
32,172,-471
51,156,-459
51,156,-459
51,156,-459
51,156,-459
51,156,-459
44,137,-412
44,137,-412
44,137,-412
44,137,-412
44,137,-412
22,141,-362
22,141,-362
22,141,-362
22,141,-362
22,141,-362
11,132,-318
11,132,-318
11,132,-318
11,132,-318
11,132,-318
27,121,-283
27,121,-283
27,121,-283
27,121,-283
27,121,-283
27,121,-246
72,102,-246
72,102,-246
72,102,-246
72,102,-246
72,102,-246
140,69,-212
140,69,-212
140,69,-212
140,69,-212
140,69,-212
194,36,-182
194,36,-182
194,36,-182
194,36,-182
194,36,-182
205,26,-141
205,26,-141
205,26,-141
205,26,-141
205,26,-141
165,-3,-77
165,-3,-77
165,-3,-77
165,-3,-77
165,-3,-77
108,-47,-19
108,-47,-19
108,-47,-19
108,-47,-19
108,-47,-19
38,-70,34
38,-70,34
38,-70,34
38,-70,34
38,-70,34
38,-70,34
-17,-83,84
-17,-83,84
-17,-83,84
-17,-83,84
-17,-83,84
-37,-71,120
-37,-71,120
-37,-71,120
-37,-71,120
-37,-71,120
-21,-47,131
-21,-47,131
-21,-47,131
-21,-47,131
-21,-47,131
1,-39,115
1,-39,115
1,-39,115
1,-39,115
1,-39,115
1,-39,115
31,-68,49
31,-68,49
31,-68,49
31,-68,49
31,-68,49
31,-68,-36
49,-98,-36
49,-98,-36
49,-98,-36
49,-98,-36
49,-98,-36
51,-123,-106
51,-123,-106
51,-123,-106
51,-123,-106
51,-123,-106
54,-119,-153
54,-119,-153
54,-119,-153
54,-119,-153
54,-119,-153
52,-70,-161
52,-70,-161
52,-70,-161
52,-70,-161
52,-70,-161
47,33,-132
47,33,-132
47,33,-132
47,33,-132
47,33,-132
45,109,-95
45,109,-95
45,109,-95
45,109,-95
45,109,-95
34,128,-89
34,128,-89
34,128,-89
34,128,-89
34,128,-89
34,128,-89
15,87,-116
15,87,-116
15,87,-116
15,87,-116
15,87,-116
-18,26,-169
-18,26,-169
-18,26,-169
-18,26,-169
-18,26,-169
-27,-16,-202
-27,-16,-202
-27,-16,-202
-27,-16,-202
-27,-16,-202
-29,-24,-206
-29,-24,-206
-29,-24,-206
-29,-24,-206
-29,-24,-206
-16,-2,-202
-16,-2,-202
-16,-2,-202
-16,-2,-202
-16,-2,-202
8,26,-184
8,26,-184
8,26,-184
8,26,-184
8,26,-184
8,26,-160
23,38,-160
23,38,-160
23,38,-160
23,38,-160
23,38,-160
10,24,-139
10,24,-139
10,24,-139
10,24,-139
10,24,-139
3,4,-96
3,4,-96
3,4,-96
3,4,-96
3,4,-96
3,4,-96
20,-10,-60
20,-10,-60
20,-10,-60
20,-10,-60
20,-10,-60
20,-10,-45
42,-22,-45
42,-22,-45
42,-22,-45
42,-22,-45
42,-22,-45
38,-43,-31
38,-43,-31
38,-43,-31
38,-43,-31
38,-43,-31
26,-56,-36
26,-56,-36
26,-56,-36
26,-56,-36
26,-56,-36
26,-56,-47
5,-50,-47
5,-50,-47
5,-50,-47
5,-50,-47
5,-50,-47
-10,-39,-43
-10,-39,-43
-10,-39,-43
-10,-39,-43
-10,-39,-43
-14,-30,-49
-14,-30,-49
-14,-30,-49
-14,-30,-49
-14,-30,-49
-6,-28,-45
-6,-28,-45
-6,-28,-45
-6,-28,-45
-6,-28,-45
-6,-28,-45
29,-17,-24
29,-17,-24
29,-17,-24
29,-17,-24
29,-17,-24
59,-6,1
59,-6,1
59,-6,1
59,-6,1
59,-6,1
59,-6,1
74,-4,13
74,-4,13
74,-4,13
74,-4,13
74,-4,13
74,-4,13
64,-23,4
64,-23,4
64,-23,4
64,-23,4
64,-23,4
64,-23,-18
41,-29,-18
41,-29,-18
41,-29,-18
41,-29,-18
41,-29,-18
19,-31,-38
19,-31,-38
19,-31,-38
19,-31,-38
19,-31,-38
16,-35,-69
16,-35,-69
16,-35,-69
16,-35,-69
16,-35,-69
16,-35,-90
12,-45,-90
12,-45,-90
12,-45,-90
12,-45,-90
12,-45,-90
26,-48,-89
26,-48,-89
26,-48,-89
26,-48,-89
26,-48,-89
48,-30,-56
48,-30,-56
48,-30,-56
48,-30,-56
48,-30,-56
48,226,-14
75,-4,-14
75,-4,-14
75,-4,-14
75,-4,-14
75,-4,-14
85,7,23
85,7,23
85,7,23
85,7,23
85,7,23
85,7,23
78,-8,40
78,-8,40
78,-8,40
78,-8,40
78,-8,40
78,-8,40
65,-20,41
65,-20,41
65,-20,41
65,-20,41
65,-20,41
65,-12,30
62,-12,30
62,-12,30
62,-12,30
62,-12,30
62,-12,30
54,-4,14
54,-4,14
54,-4,14
54,-4,14
54,-4,14
54,-4,14
54,-14,-17
54,-14,-17
54,-14,-17
54,-14,-17
54,-14,-17
45,-27,-63
45,-27,-63
45,-27,-63
45,-27,-63
45,-27,-63
45,-27,-95
36,-40,-95
36,-40,-95
36,-40,-95
36,-40,-95
36,-40,-95
54,-38,-101
54,-38,-101
54,-38,-101
54,-38,-101
54,-38,-101
80,-42,-92
80,-42,-92
80,-42,-92
80,-42,-92
80,-42,-92
85,-48,-65
85,-48,-65
85,-48,-65
85,-48,-65
85,-48,-65
85,-48,-45
97,-38,-45
97,-38,-45
97,-38,-45
97,-38,-45
97,-38,-45
108,-19,-31
108,-19,-31
108,-19,-31
108,-19,-31
108,-19,-31
86,11,-39
86,11,-39
86,11,-39
86,11,-39
86,11,-39
86,11,-73
77,53,-73
77,53,-73
77,53,-73
77,53,-73
77,53,-73
77,85,-120
77,85,-120
77,85,-120
77,85,-120
77,85,-120
79,90,-184
79,90,-184
79,90,-184
79,90,-184
79,90,-184
79,90,-184
90,89,-258
90,89,-258
90,89,-258
90,89,-258
90,89,-258
108,65,-339
108,65,-339
108,65,-339
108,65,-339
108,65,-339
144,14,-440
144,14,-440
144,14,-440
144,14,-440
144,14,-440
191,-36,-528
191,-36,-528
191,-36,-528
191,-36,-528
191,-36,-528
247,-39,-564
247,-39,-564
247,-39,-564
247,-39,-564
247,-39,-564
309,-12,-547
309,-12,-547
309,-12,-547
309,-12,-547
309,-12,-547
372,11,-509
372,11,-509
372,11,-509
372,11,-509
372,11,-509
415,5,-471
415,5,-471
415,5,-471
415,5,-471
415,5,-471
434,-11,-437
434,-11,-437
434,-11,-437
434,-11,-437
434,-11,-437
446,-23,-393
446,-23,-393
446,-23,-393
446,-23,-393
446,-23,-393
449,-31,-330
449,-31,-330
449,-31,-330
449,-31,-330
449,-31,-330
383,-43,-282
383,-43,-282
383,-43,-282
383,-43,-282
383,-43,-282
287,-41,-249
287,-41,-249
287,-41,-249
287,-41,-249
287,-41,-249
211,-10,-219
211,-10,-219
211,-10,-219
211,-10,-219
211,-10,-219
165,-6,-188
165,-6,-188
165,-6,-188
165,-6,-188
165,-6,-188
166,-40,-187
166,-40,-187
166,-40,-187
166,-40,-187
166,-40,-187
204,-113,-202
204,-113,-202
204,-113,-202
204,-113,-202
204,-187,-233
235,-187,-233
235,-187,-233
235,-187,-233
235,-187,-233
211,-236,-254
211,-236,-254
211,-236,-254
211,-236,-254
211,-236,-254
138,-220,-251
138,-220,-251
138,-220,-251
138,-220,-251
138,-220,-251
73,-115,-217
73,-115,-217
73,-115,-217
73,-115,-217
73,21,-182
64,21,-182
64,21,-182
64,21,-182
64,21,-182
64,21,-182
64,54,-180
64,54,-180
64,54,-180
64,54,-180
64,54,-180
85,-42,-222
85,-42,-222
85,-42,-222
85,-42,-222
85,-42,-222
220,-202,-242
220,-202,-242
220,-202,-242
220,-202,-242
220,-202,-242
472,-344,-199
472,-344,-199
472,-344,-199
472,-344,-199
472,-344,-199
744,-368,-119
744,-368,-119
744,-368,-119
744,-368,-119
982,-308,-19
982,-308,-19
982,-308,-19
982,-308,-19
982,-308,-19
1162,-250,108
1162,-250,108
1162,-250,108
1162,-250,108
1162,-250,108
1252,-198,211
1252,-198,211
1252,-198,211
1252,-198,211
1252,-198,211
1258,-175,255
1258,-175,255
1258,-175,255
1258,-175,255
1104,-214,221
1104,-214,221
1104,-214,221
1104,-214,221
1104,-214,221
810,-234,67
810,-234,67
810,-234,67
810,-234,67
810,-234,67
488,-290,-141
488,-290,-141
488,-290,-141
488,-290,-141
488,-290,-141
177,-307,-315
177,-307,-315
177,-307,-315
177,-307,-315
177,-307,-315
-101,-244,-417
-101,-244,-417
-101,-244,-417
-101,-244,-417
-272,-168,-442
-272,-168,-442
-272,-168,-442
-272,-168,-442
-272,-168,-442
-295,-172,-395
-295,-172,-395
-295,-172,-395
-295,-172,-395
-179,-198,-277
-179,-198,-277
-179,-198,-277
-179,-198,-277
-179,-198,-277
103,-140,-100
103,-140,-100
103,-140,-100
103,-140,-100
103,-140,86
487,-23,86
487,-23,86
487,-23,86
487,-23,86
487,-23,86
762,-1,183
762,-1,183
762,-1,183
762,-1,183
762,-1,183
763,-178,68
763,-178,68
763,-178,68
763,-178,68
763,-178,68
514,-356,-290
514,-356,-290
514,-356,-290
514,-356,-290
514,-356,-290
183,-477,-669
183,-477,-669
183,-477,-669
183,-477,-669
183,-477,-669
-93,-529,-882
-93,-529,-882
-93,-529,-882
-93,-529,-882
-165,-490,-895
-165,-490,-895
-165,-490,-895
-165,-490,-895
-165,-490,-895
29,-369,-671
29,-369,-671
29,-369,-671
29,-369,-671
29,-369,-671
423,-125,-273
423,-125,-273
423,-125,-273
423,-125,-273
423,-125,126
955,197,126
955,197,126
955,197,126
955,197,126
955,197,126
1464,424,403
1464,424,403
1464,424,403
1464,424,403
1464,424,523
1632,413,523
1632,413,523
1632,413,523
1632,413,523
1632,212,350
1335,212,350
1335,212,350
1335,212,350
1335,212,350
859,-116,-117
859,-116,-117
859,-116,-117
859,-116,-117
859,-116,-117
487,-216,-615
487,-216,-615
487,-216,-615
487,-216,-615
487,-216,-615
420,16,-726
420,16,-726
420,16,-726
420,16,-726
420,16,-726
634,381,-420
634,381,-420
634,381,-420
634,381,-420
634,381,-420
1098,752,70
1098,752,70
1098,752,70
1098,752,70
1098,752,70
1803,1068,455
1803,1068,455
1803,1068,455
1803,1068,455
1803,1068,711
2500,1155,583
2500,1155,583
2500,1155,583
2500,1155,583
2681,791,483
2681,791,483
2681,791,483
2681,791,483
2681,791,483
2251,81,-63
2251,81,-63
2251,81,-63
2251,81,-63
2251,81,-63
1577,-643,-984
1577,-643,-984
1577,-643,-984
1577,-643,-984
1577,-643,-984
950,-759,-1715
950,-759,-1715
950,-759,-1715
950,-759,-1715
507,-322,-1723
507,-322,-1723
507,-322,-1723
507,-322,-1723
507,-322,-1723
395,272,-1162
395,272,-1162
395,272,-1162
395,272,-1162
395,272,-1162
626,823,-392
626,823,-392
626,823,-392
626,823,-392
626,823,208
1125,1260,208
1125,1260,208
1125,1260,208
1125,1260,208
1760,1418,363
1760,1418,363
1760,1418,363
1760,1418,363
1760,1418,363
2220,1056,126
2220,1056,126
2220,1056,126
2220,1056,126
2220,1056,126
2234,242,-411
2234,242,-411
2234,242,-411
2234,242,-411
2234,-270,-1071
1958,-355,-1071
1958,-355,-1071
1958,-355,-1071
1958,-355,-1071
1724,-289,-1400
1724,-289,-1400
1724,-289,-1400
1724,-289,-1400
1728,218,-1150
1728,218,-1150
1728,218,-1150
1728,218,-1150
1728,218,-1150
2021,913,-383
2021,913,-383
2021,913,-383
2021,913,-383
2021,1681,485
2574,1533,485
2574,1533,485
2574,1533,485
2574,1533,485
3242,1797,1067
3242,1797,1067
3242,1797,1067
3242,1797,1067
3242,1797,1067
3656,1628,1152
3656,1628,1152
3656,1628,1152
3656,1628,1152
3635,1153,725
3635,1153,725
3635,1153,725
3635,1153,725
3635,1153,725
3366,571,-47
3366,571,-47
3366,571,-47
3366,571,-47
3366,571,-47
3038,302,-799
3038,302,-799
3038,302,-799
3038,302,-799
3038,302,-799
2737,291,-1057
2737,291,-1057
2737,291,-1057
2737,291,-1057
2444,314,-727
2444,314,-727
2444,314,-727
2444,314,-727
2444,314,-727
1967,229,-189
1967,229,-189
1967,229,-189
1967,229,-189
1967,229,-189
832,-48,220
832,-48,220
832,-48,220
832,-48,220
832,-48,220
-723,-268,559
-723,-268,559
-723,-268,559
-723,-268,559
-1723,-202,822
-1723,-202,822
-1723,-202,822
-1723,-202,822
-1723,-202,822
-1904,203,949
-1904,203,949
-1904,203,949
-1904,203,949
-1904,203,949
-1562,563,945
-1562,563,945
-1562,563,945
-1562,563,945
-1112,585,755
-1112,585,755
-1112,585,755
-1112,585,755
-1112,585,755
-665,294,441
-665,294,441
-665,294,441
-665,294,441
-665,294,441
-202,-75,93
-202,-75,93
-202,-75,93
-202,-75,93
-202,-75,93
121,-304,-138
121,-304,-138
121,-304,-138
121,-304,-138
121,-304,-138
188,-290,-195
188,-290,-195
188,-290,-195
188,-290,-195
188,-290,-186
79,-117,-186
79,-117,-186
79,-117,-186
79,-117,-186
-101,151,-102
-101,151,-102
-101,151,-102
-101,151,-102
-101,151,-102
-249,271,29
-249,271,29
-249,271,29
-249,271,29
-249,271,29
-322,187,161
-322,187,161
-322,187,161
-322,187,161
-322,187,161
-305,116,181
-305,116,181
-305,116,181
-305,116,181
-305,116,181
-212,5,166
-212,5,166
-212,5,166
-212,5,166
-212,5,166
-136,-111,129
-136,-111,129
-136,-111,129
-136,-111,129
-136,-111,129
-43,-169,68
-43,-169,68
-43,-169,68
-43,-169,68
-43,-169,68
73,-148,17
73,-148,17
73,-148,17
73,-148,17
73,-148,17
106,-71,9
106,-71,9
106,-71,9
106,-71,9
106,-71,9
106,-71,9
74,9,9
74,9,9
74,9,9
74,9,9
74,9,9
74,9,9
48,60,-3
48,60,-3
48,60,-3
48,60,-3
48,60,-3
48,60,-3
28,83,-28
28,83,-28
28,83,-28
28,83,-28
28,83,-28
28,83,-28
0,70,-66
0,70,-66
0,70,-66
0,70,-66
0,70,-66
0,21,-91
-27,21,-91
-27,21,-91
-27,21,-91
-27,21,-91
-27,21,-91
-17,-15,-87
-17,-15,-87
-17,-15,-87
-17,-15,-87
-17,-15,-87
9,-7,-56
9,-7,-56
9,-7,-56
9,-7,-56
9,-7,-56
9,-7,-56
36,44,1
36,44,1
36,44,1
36,44,1
36,44,1
36,44,1
29,107,60
29,107,60
29,107,60
29,107,60
29,107,60
-27,121,89
-27,121,89
-27,121,89
-27,121,89
-27,121,89
-27,121,89
-113,103,91
-113,103,91
-113,103,91
-113,103,91
-113,103,91
-195,71,82
-195,71,82
-195,71,82
-195,71,82
-195,71,82
-253,58,69
-253,58,69
-253,58,69
-253,58,69
-253,58,69
-253,50,92
-263,50,92
-263,50,92
-263,50,92
-263,50,92
-263,50,92
-226,72,159
-226,72,159
-226,72,159
-226,72,159
-226,72,159
-158,87,259
-158,87,259
-158,87,259
-158,87,259
-158,87,259
-87,107,359
-87,107,359
-87,107,359
-87,107,359
-87,107,359
-33,131,412
-33,131,412
-33,131,412
-33,131,412
-33,131,412
-46,138,416
-46,138,416
-46,138,416
-46,138,416
-46,138,416
-148,125,371
-148,125,371
-148,125,371
-148,125,371
-148,125,371
-269,124,308
-269,124,308
-269,124,308
-269,124,308
-269,124,308
