timestamp,x,y,z
2603,401,-286,-74
2604,401,-286,-74
2605,401,-286,-74
2606,657,-381,20
2607,716,-381,20
2608,716,-381,20
2609,716,-381,20
2610,716,-381,20
2611,716,-381,133
2612,980,-392,133
2613,980,-392,133
2614,980,-392,133
2615,980,-392,133
2616,1236,-301,229
2617,1060,-301,229
2618,1060,-301,229
2619,1060,-301,229
2620,1060,-301,229
2621,907,-133,286
2622,907,-133,286
2623,907,-133,286
2624,907,-133,286
2625,907,-133,286
2626,632,11,266
2627,632,11,266
2628,632,11,266
2629,632,11,266
2630,632,11,266
2631,423,61,224
2632,423,61,224
2633,423,61,224
2634,423,61,224
2635,423,61,224
2636,423,61,224
2637,371,62,234
2638,371,62,234
2639,371,62,234
2640,371,62,234
2641,371,62,234
2642,452,29,270
2643,452,29,270
2644,452,29,270
2645,452,29,270
2646,452,29,270
2647,589,-2,356
2648,589,-2,356
2649,589,-2,356
2650,589,-2,356
2651,589,-2,356
2652,589,-2,356
2653,723,7,456
2654,723,7,456
2655,723,7,456
2656,723,7,456
2657,723,7,456
2658,786,38,520
2659,786,38,520
2660,786,38,520
2661,786,38,520
2662,786,38,520
2663,786,93,544
2664,769,93,544
2665,769,93,544
2666,769,93,544
2667,769,93,544
2668,769,93,544
2669,661,176,517
2670,661,176,517
2671,661,176,517
2672,661,176,517
2673,661,176,517
2674,506,239,427
2675,506,239,427
2676,506,239,427
2677,506,239,427
2678,506,239,427
2679,335,232,360
2680,335,232,360
2681,335,232,360
2682,335,232,360
2683,335,232,360
2684,244,158,369
2685,244,158,369
2686,244,158,369
2687,244,158,369
2688,244,158,369
2689,287,82,467
2690,287,82,467
2691,287,82,467
2692,287,82,467
2693,287,82,467
2694,287,82,635
2695,453,45,635
2696,453,45,635
2697,453,45,635
2698,453,45,635
2699,453,45,635
2700,652,73,815
2701,652,73,815
2702,652,73,815
2703,652,73,815
2704,652,73,815
2705,785,187,933
2706,785,187,933
2707,785,187,933
2708,785,187,933
2709,785,187,933
2710,780,331,932
2711,780,331,932
2712,780,331,932
2713,780,331,932
2714,780,331,932
2715,652,409,765
2716,652,409,765
2717,652,409,765
2718,652,409,765
2719,652,409,765
2720,396,366,457
2721,478,366,457
2722,478,366,457
2723,478,366,457
2724,478,366,457
2725,478,366,95
2726,342,227,95
2727,342,227,95
2728,342,227,95
2729,342,227,95
2730,342,227,95
2731,309,48,-212
2732,309,48,-212
2733,309,48,-212
2734,309,48,-212
2735,309,48,-212
2736,336,-126,-391
2737,336,-126,-391
2738,336,-126,-391
2739,336,-126,-391
2740,336,-126,-391
2741,409,-250,-400
2742,409,-250,-400
2743,409,-250,-400
2744,409,-250,-400
2745,665,-223,-255
2746,535,-223,-255
2747,535,-223,-255
2748,535,-223,-255
2749,535,-223,-255
2750,601,-35,-6
2751,601,-35,-6
2752,601,-35,-6
2753,601,-35,-6
2754,601,-35,-6
2755,601,202,188
2756,512,202,188
2757,512,202,188
2758,512,202,188
2759,512,202,188
2760,512,202,149
2761,352,348,149
2762,352,348,149
2763,352,348,149
2764,352,348,149
2765,352,348,149
2766,208,377,-82
2767,208,377,-82
2768,208,377,-82
2769,208,377,-82
2770,208,377,-82
2771,122,317,-380
2772,122,317,-380
2773,122,317,-380
2774,122,317,-380
2775,122,317,-380
2776,86,204,-650
2777,86,204,-650
2778,86,204,-650
2779,86,204,-650
2780,86,204,-650
2781,104,85,-827
2782,104,85,-827
2783,104,85,-827
2784,104,85,-827
2785,104,85,-827
2786,154,43,-903
2787,154,43,-903
2788,154,43,-903
2789,154,43,-903
2790,154,43,-903
2791,187,121,-915
2792,187,121,-915
2793,187,121,-915
2794,187,121,-915
2795,187,121,-915
2796,105,224,-842
2797,105,224,-842
2798,105,224,-842
2799,105,224,-842
2800,105,224,-842
2801,-66,325,-755
2802,-66,325,-755
2803,-66,325,-755
2804,-66,325,-755
2805,-66,325,-755
2806,-205,452,-695
2807,-205,452,-695
2808,-205,452,-695
2809,-205,452,-695
2810,-256,574,-643
2811,-256,574,-643
2812,-256,574,-643
2813,-256,574,-643
2814,-256,574,-643
2815,-228,629,-646
2816,-228,629,-646
2817,-228,629,-646
2818,-228,629,-646
2819,-228,629,-646
2820,-176,593,-730
2821,-176,593,-730
2822,-176,593,-730
2823,-176,593,-730
2824,-176,593,-830
2825,-150,493,-830
2826,-150,493,-830
2827,-150,493,-830
2828,-150,493,-830
2829,-124,423,-935
2830,-124,423,-935
2831,-124,423,-935
2832,-124,423,-935
2833,-124,423,-935
2834,-111,408,-1078
2835,-111,408,-1078
2836,-111,408,-1078
2837,-111,408,-1078
2838,-111,408,-1174
2839,-197,458,-1174
2840,-197,458,-1174
2841,-197,458,-1174
2842,-197,458,-1174
2843,-293,548,-1226
2844,-293,548,-1226
2845,-293,548,-1226
2846,-293,548,-1226
2847,-293,548,-1226
2848,-406,613,-1256
2849,-406,613,-1256
2850,-406,613,-1256
2851,-406,613,-1256
2852,-474,650,-1217
2853,-474,650,-1217
2854,-474,650,-1217
2855,-474,650,-1217
2856,-474,650,-1217
2857,-461,672,-1106
2858,-461,672,-1106
2859,-461,672,-1106
2860,-461,672,-1106
2861,-364,671,-919
2862,-364,671,-919
2863,-364,671,-919
2864,-364,671,-919
2865,-364,671,-919
2866,-213,676,-700
2867,-213,676,-700
2868,-213,676,-700
2869,-213,676,-700
2870,-213,676,-700
2871,-75,690,-518
2872,-75,690,-518
2873,-75,690,-518
2874,-75,690,-518
2875,-75,690,-430
2876,-2,737,-430
2877,-2,737,-430
2878,-2,737,-430
2879,-2,737,-430
2880,-2,737,-430
2881,18,830,-440
2882,18,830,-440
2883,18,830,-440
2884,18,830,-440
2885,18,830,-440
2886,9,935,-544
2887,9,935,-544
2888,9,935,-544
2889,9,935,-544
2890,9,935,-544
2891,-6,975,-744
2892,-6,975,-744
2893,-6,975,-744
2894,-6,975,-744
2895,-6,975,-744
2896,2,938,-1006
2897,2,938,-1006
2898,2,938,-1006
2899,2,938,-1006
2900,2,938,-1006
2901,48,856,-1236
2902,48,856,-1236
2903,48,856,-1236
2904,48,856,-1236
2905,48,856,-1236
2906,142,787,-1383
2907,142,787,-1383
2908,142,787,-1383
2909,142,787,-1383
2910,142,787,-1383
2911,265,770,-1417
2912,265,770,-1417
2913,265,770,-1417
2914,265,770,-1417
2915,265,770,-1417
2916,329,806,-1344
2917,329,806,-1344
2918,329,806,-1344
2919,329,806,-1344
2920,283,858,-1245
2921,283,858,-1245
2922,283,858,-1245
2923,283,858,-1245
2924,283,858,-1245
2925,176,929,-1169
2926,176,929,-1169
2927,176,929,-1169
2928,176,929,-1169
2929,176,929,-1169
2930,71,1020,-1111
2931,71,1020,-1111
2932,71,1020,-1111
2933,71,1020,-1111
2934,71,1094,-1047
2935,17,1094,-1047
2936,17,1094,-1047
2937,17,1094,-1047
2938,17,1094,-1047
2939,52,1093,-1005
2940,52,1093,-1005
2941,52,1093,-1005
2942,52,1093,-1005
2943,52,1093,-1005
2944,125,1051,-993
2945,125,1051,-993
2946,125,1051,-993
2947,125,1051,-993
2948,125,1051,-993
2949,108,1001,-935
2950,108,1001,-935
2951,108,1001,-935
2952,108,1001,-935
2953,167,982,-867
2954,167,982,-867
2955,167,982,-867
2956,167,982,-867
2957,167,982,-867
2958,153,1011,-811
2959,153,1011,-811
2960,153,1011,-811
2961,153,1011,-811
2962,153,1011,-811
2963,72,1042,-768
2964,72,1042,-768
2965,72,1042,-768
2966,72,1042,-768
2967,72,1042,-768
2968,-33,1058,-765
2969,-33,1058,-765
2970,-33,1058,-765
2971,-33,1058,-765
2972,-33,1058,-800
2973,-108,1068,-800
2974,-108,1068,-800
2975,-108,1068,-800
2976,-108,1068,-800
2977,-116,1083,-763
2978,-116,1083,-763
2979,-116,1083,-763
2980,-116,1083,-763
2981,-116,1083,-763
2982,-104,1124,-610
2983,-104,1124,-610
2984,-104,1124,-610
2985,-104,1124,-610
2986,-42,1137,-446
2987,-42,1137,-446
2988,-42,1137,-446
2989,-42,1137,-446
2990,-42,1137,-446
2991,79,1091,-340
2992,79,1091,-340
2993,79,1091,-340
2994,79,1091,-340
2995,79,1091,-340
2996,200,990,-337
2997,200,990,-337
2998,200,990,-337
2999,200,990,-337
3000,200,990,-337
3001,260,864,-441
3002,260,864,-441
3003,260,864,-441
3004,260,864,-441
3005,260,864,-697
3006,231,787,-630
3007,231,787,-630
3008,231,787,-630
3009,231,787,-630
3010,231,787,-821
3011,96,784,-821
3012,96,784,-821
3013,96,784,-821
3014,96,784,-821
3015,96,784,-928
3016,-87,776,-928
3017,-87,776,-928
3018,-87,776,-928
3019,-87,776,-928
3020,-87,520,-992
3021,-237,731,-992
3022,-237,731,-992
3023,-237,731,-992
3024,-237,731,-992
3025,-299,700,-992
3026,-299,700,-992
3027,-299,700,-992
3028,-299,700,-992
3029,-299,700,-992
3030,-278,674,-899
3031,-278,674,-899
3032,-278,674,-899
3033,-278,674,-899
3034,-278,674,-899
3035,-221,614,-771
3036,-221,614,-771
3037,-221,614,-771
3038,-221,614,-771
3039,-182,526,-670
3040,-182,526,-670
3041,-182,526,-670
3042,-182,526,-670
3043,-182,526,-670
3044,-193,455,-609
3045,-193,455,-609
3046,-193,455,-609
3047,-193,455,-609
3048,-193,455,-609
3049,-248,401,-569
3050,-248,401,-569
3051,-248,401,-569
3052,-248,401,-569
3053,-248,401,-541
3054,-323,365,-541
3055,-323,365,-541
3056,-323,365,-541
3057,-323,365,-541
3058,-360,382,-508
3059,-360,382,-508
3060,-360,382,-508
3061,-360,382,-508
3062,-360,382,-508
3063,-354,432,-446
3064,-354,432,-446
3065,-354,432,-446
3066,-354,432,-446
3067,-354,432,-446
3068,-337,495,-343
3069,-337,495,-343
3070,-337,495,-343
3071,-337,495,-343
3072,-293,551,-256
3073,-293,551,-256
3074,-293,551,-256
3075,-293,551,-256
3076,-293,551,-256
3077,-241,578,-226
3078,-241,578,-226
3079,-241,578,-226
3080,-241,578,-226
3081,-241,578,-226
3082,-225,573,-248
3083,-225,573,-248
3084,-225,573,-248
3085,-225,573,-248
3086,-225,573,-305
3087,-255,546,-305
3088,-255,546,-305
3089,-255,546,-305
3090,-255,546,-305
3091,-316,512,-374
3092,-316,512,-374
3093,-316,512,-374
3094,-316,512,-374
3095,-316,512,-374
3096,-376,456,-404
3097,-376,456,-404
3098,-376,456,-404
3099,-376,456,-404
3100,-376,456,-404
3101,-432,371,-399
3102,-432,371,-399
3103,-432,371,-399
3104,-432,371,-399
3105,-473,314,-358
3106,-473,314,-358
3107,-473,314,-358
3108,-473,314,-358
3109,-473,314,-358
3110,-487,287,-278
3111,-487,287,-278
3112,-487,287,-278
3113,-487,287,-278
3114,-487,287,-278
3115,-496,279,-186
3116,-496,279,-186
3117,-496,279,-186
3118,-496,279,-186
3119,-496,279,-110
3120,-466,279,-110
3121,-466,279,-110
3122,-466,279,-110
3123,-466,279,-110
3124,-399,285,-49
3125,-399,285,-49
3126,-399,285,-49
3127,-399,285,-49
3128,-399,285,-49
3129,-348,293,14
3130,-348,293,14
3131,-348,293,14
3132,-348,293,14
3133,-348,293,14
3134,-332,304,75
3135,-332,304,75
3136,-332,304,75
3137,-332,304,75
3138,-332,304,75
3139,-364,303,118
3140,-364,303,118
3141,-364,303,118
3142,-364,303,118
3143,-364,303,118
3144,-408,297,131
3145,-408,297,131
3146,-408,297,131
3147,-408,297,131
3148,-408,297,131
3149,-453,279,132
3150,-453,279,132
3151,-453,279,132
3152,-453,279,132
3153,-453,279,132
3154,-481,257,110
3155,-481,257,110
3156,-481,257,110
3157,-481,257,110
3158,-481,257,110
3159,-471,230,69
3160,-471,230,69
3161,-471,230,69
3162,-471,230,69
3163,-471,230,69
3164,-461,208,53
3165,-461,208,53
3166,-461,208,53
3167,-461,208,53
3168,-461,208,53
3169,-447,185,75
3170,-447,185,75
3171,-447,185,75
3172,-447,185,75
3173,-447,185,75
3174,-421,155,105
3175,-421,155,105
3176,-421,155,105
3177,-421,155,105
3178,-421,155,105
3179,-398,130,164
3180,-398,130,164
3181,-398,130,164
3182,-398,130,164
3183,-398,130,164
3184,-398,107,230
3185,-398,107,230
3186,-398,107,230
3187,-398,107,230
3188,-398,107,230
3189,-386,81,274
3190,-386,81,274
3191,-386,81,274
3192,-386,81,274
3193,-386,81,274
3194,-383,55,298
3195,-383,55,298
3196,-383,55,298
3197,-383,55,298
3198,-383,55,298
3199,-386,31,299
3200,-386,31,299
3201,-386,31,299
3202,-386,31,299
3203,-386,31,299
3204,-407,24,271
3205,-407,24,271
3206,-407,24,271
3207,-407,24,271
3208,-407,24,271
3209,-433,20,228
3210,-433,20,228
3211,-433,20,228
3212,-433,20,228
3213,-433,20,228
3214,-433,35,207
3215,-447,35,207
3216,-447,35,207
3217,-447,35,207
3218,-447,35,207
3219,-447,35,213
3220,-436,51,213
3221,-436,51,213
3222,-436,51,213
3223,-436,51,213
3224,-436,51,213
3225,-433,50,234
3226,-433,50,234
3227,-433,50,234
3228,-433,50,234
3229,-433,50,234
3230,-410,29,259
3231,-410,29,259
3232,-410,29,259
3233,-410,29,259
3234,-410,29,259
3235,-390,13,279
3236,-390,13,279
3237,-390,13,279
3238,-390,13,279
3239,-390,13,279
3240,-353,-8,276
3241,-353,-8,276
3242,-353,-8,276
3243,-353,-8,276
3244,-353,-8,276
3245,-319,-41,231
3246,-319,-41,231
3247,-319,-41,231
3248,-319,-41,231
3249,-319,-41,231
3250,-312,-85,160
3251,-312,-85,160
3252,-312,-85,160
3253,-312,-85,160
3254,-312,-85,160
3255,-328,-141,79
3256,-328,-141,79
3257,-328,-141,79
3258,-328,-141,79
3259,-328,-141,79
3260,-350,-173,22
3261,-350,-173,22
3262,-350,-173,22
3263,-350,-173,22
3264,-350,-173,22
3265,-352,-152,23
3266,-352,-152,23
3267,-352,-152,23
3268,-352,-152,23
3269,-352,-152,23
3270,-333,-106,79
3271,-333,-106,79
3272,-333,-106,79
3273,-333,-106,79
3274,-333,-106,142
3275,-309,-81,142
3276,-309,-81,142
3277,-309,-81,142
3278,-309,-81,142
3279,-285,-89,184
3280,-285,-89,184
3281,-285,-89,184
3282,-285,-89,184
3283,-285,-89,184
3284,-261,-114,199
3285,-261,-114,199
3286,-261,-114,199
3287,-261,-114,199
3288,-261,-114,199
3289,-237,-142,189
3290,-237,-142,189
3291,-237,-142,189
3292,-237,-142,189
3293,-237,-142,189
3294,-227,-166,161
3295,-227,-166,161
3296,-227,-166,161
3297,-227,-166,161
3298,-249,-187,123
3299,-249,-187,123
3300,-249,-187,123
3301,-249,-187,123
3302,-249,-187,123
3303,-299,-177,86
3304,-299,-177,86
3305,-299,-177,86
3306,-299,-177,86
3307,-299,-177,86
3308,-335,-140,81
3309,-335,-140,81
3310,-335,-140,81
3311,-335,-140,81
3312,-335,-140,81
3313,-327,-96,111
3314,-327,-96,111
3315,-327,-96,111
3316,-327,-96,111
3317,-327,-96,111
3318,-283,-58,181
3319,-283,-58,181
3320,-283,-58,181
3321,-283,-58,181
3322,-283,-58,181
3323,-222,-41,263
3324,-222,-41,263
3325,-222,-41,263
3326,-222,-41,263
3327,-222,-41,263
3328,-152,-49,309
3329,-152,-49,309
3330,-152,-49,309
3331,-152,-49,309
3332,-152,-49,293
3333,-99,-81,293
3334,-99,-81,293
3335,-99,-81,293
3336,-99,-81,293
3337,-99,-81,226
3338,-67,-129,226
3339,-67,-129,226
3340,-67,-129,226
3341,-67,-129,226
3342,-67,-129,137
3343,-52,-173,137
3344,-52,-173,137
3345,-52,-173,137
3346,-52,-173,137
3347,-46,-181,67
3348,-46,-181,67
3349,-46,-181,67
3350,-46,-181,67
3351,-46,-181,67
3352,-46,-181,48
3353,-55,-158,48
3354,-55,-158,48
3355,-55,-158,48
3356,-55,-158,48
3357,-55,-158,48
3358,-59,-133,64
3359,-59,-133,64
3360,-59,-133,64
3361,-59,-133,64
3362,-59,-133,64
3363,-55,-97,94
3364,-55,-97,94
3365,-55,-97,94
3366,-55,-97,94
3367,-55,-97,94
3368,-42,-59,130
3369,-42,-59,130
3370,-42,-59,130
3371,-42,-59,130
3372,-42,-59,130
3373,-19,-32,160
3374,-19,-32,160
3375,-19,-32,160
3376,-19,-32,160
3377,-19,-32,160
3378,6,-16,171
3379,6,-16,171
3380,6,-16,171
3381,6,-16,171
3382,6,-16,171
3383,6,-16,171
3384,35,-25,148
3385,35,-25,148
3386,35,-25,148
3387,35,-25,148
3388,35,-25,148
3389,64,-49,106
3390,64,-49,106
3391,64,-49,106
3392,64,-49,106
3393,64,-49,106
3394,66,-87,68
3395,66,-87,68
3396,66,-87,68
3397,66,-87,68
3398,66,-87,68
3399,66,-87,68
3400,60,-97,61
3401,60,-97,61
3402,60,-97,61
3403,60,-97,61
3404,60,-97,61
3405,60,-97,53
3406,56,-78,53
3407,56,-78,53
3408,56,-78,53
3409,56,-78,53
3410,56,-78,53
3411,26,-56,50
3412,26,-56,50
3413,26,-56,50
3414,26,-56,50
3415,26,-56,50
3416,26,-56,50
3417,-13,-43,37
3418,-13,-43,37
3419,-13,-43,37
3420,-13,-43,37
3421,-13,-43,37
3422,-30,-50,12
3423,-30,-50,12
3424,-30,-50,12
3425,-30,-50,12
3426,-30,-50,12
3427,-8,-72,-21
3428,-8,-72,-21
3429,-8,-72,-21
3430,-8,-72,-21
3431,-8,-72,-21
3432,-8,-72,-21
3433,39,-96,-43
3434,39,-96,-43
3435,39,-96,-43
3436,39,-96,-43
3437,39,-96,-43
3438,92,-104,-35
3439,92,-104,-35
3440,92,-104,-35
3441,92,-104,-35
3442,92,-104,-35
3443,128,-87,7
3444,128,-87,7
3445,128,-87,7
3446,128,-87,7
3447,128,-87,7
3448,128,-87,52
3449,134,-47,52
3450,134,-47,52
3451,134,-47,52
3452,134,-47,52
3453,134,-47,52
3454,97,-11,79
3455,97,-11,79
3456,97,-11,79
3457,97,-11,79
3458,97,-11,79
3459,29,24,68
3460,29,24,68
3461,29,24,68
3462,29,24,68
3463,29,24,68
3464,29,24,68
3465,-22,40,46
3466,-22,40,46
3467,-22,40,46
3468,-22,40,46
3469,-22,40,46
3470,-22,40,46
3471,-33,38,13
3472,-33,38,13
3473,-33,38,13
3474,-33,38,13
3475,-33,38,13
3476,-23,21,-31
3477,-23,21,-31
3478,-23,21,-31
3479,-23,21,-31
3480,-23,21,-31
3481,-23,21,-31
3482,1,11,-72
3483,1,11,-72
3484,1,11,-72
3485,1,11,-72
3486,1,11,-72
3487,8,-4,-101
3488,8,-4,-101
3489,8,-4,-101
3490,8,-4,-101
3491,8,-4,-101
3492,8,-4,-101
3493,17,-31,-130
3494,17,-31,-130
3495,17,-31,-130
3496,17,-31,-130
3497,17,-31,-130
3498,20,-57,-149
3499,20,-57,-149
3500,20,-57,-149
3501,20,-57,-149
3502,20,-57,-149
3503,5,-85,-159
3504,5,-85,-159
3505,5,-85,-159
3506,5,-85,-159
3507,5,-85,-159
3508,5,-85,-155
3509,-18,-95,-155
3510,-18,-95,-155
3511,-18,-95,-155
3512,-18,-95,-155
3513,-18,-87,-117
3514,-30,-87,-117
3515,-30,-87,-117
3516,-30,-87,-117
3517,-30,-87,-117
3518,-30,-51,-51
3519,-30,-51,-51
3520,-30,-51,-51
3521,-30,-51,-51
3522,-30,-51,-51
3523,-30,-7,13
3524,-14,-7,13
3525,-14,-7,13
3526,-14,-7,13
3527,-14,-7,13
3528,-14,-7,13
3529,10,3,48
3530,10,3,48
3531,10,3,48
3532,10,3,48
3533,10,3,48
3534,10,3,48
3535,19,-6,47
3536,19,-6,47
3537,19,-6,47
3538,19,-6,47
3539,19,-6,47
3540,19,-6,47
3541,25,-25,9
3542,25,-25,9
3543,25,-25,9
3544,25,-25,9
3545,25,-25,9
3546,25,-25,9
3547,23,-54,-42
3548,23,-54,-42
3549,23,-54,-42
3550,23,-54,-42
3551,23,-54,-42
3552,9,-76,-86
3553,9,-76,-86
3554,9,-76,-86
3555,9,-76,-86
3556,9,-76,-86
3557,9,-76,-86
3558,1,-101,-103
3559,1,-101,-103
3560,1,-101,-103
3561,1,-101,-103
3562,1,-101,-103
3563,-19,-121,-98
3564,-19,-121,-98
3565,-19,-121,-98
3566,-19,-121,-98
3567,-19,-121,-98
3568,-41,-123,-87
3569,-41,-123,-87
3570,-41,-123,-87
3571,-41,-123,-87
3572,-41,-123,-87
3573,-54,-115,-72
3574,-54,-115,-72
3575,-54,-115,-72
3576,-54,-115,-72
3577,-54,-115,-60
3578,-57,-89,-60
3579,-57,-89,-60
3580,-57,-89,-60
3581,-57,-89,-60
3582,-57,-89,-36
3583,-53,-48,-36
3584,-53,-48,-36
3585,-53,-48,-36
3586,-53,-48,-36
3587,-53,-48,-36
3588,-52,-20,-15
3589,-52,-20,-15
3590,-52,-20,-15
3591,-52,-20,-15
3592,-52,-20,-15
3593,-39,-25,-14
3594,-39,-25,-14
3595,-39,-25,-14
3596,-39,-25,-14
3597,-39,-25,-14
3598,-26,-46,-31
3599,-26,-46,-31
3600,-26,-46,-31
3601,-26,-46,-31
3602,-26,-46,-31
3603,-12,-70,-39
3604,-12,-70,-39
3605,-12,-70,-39
3606,-12,-70,-39
3607,-12,-70,-39
3608,4,-94,-48
3609,4,-94,-48
3610,4,-94,-48
3611,4,-94,-48
3612,4,-94,-48
3613,4,-94,-59
3614,22,-121,-59
3615,22,-121,-59
3616,22,-121,-59
3617,22,-121,-59
3618,22,-121,-59
3619,38,-130,-52
3620,38,-130,-52
3621,38,-130,-52
3622,38,-130,-52
3623,38,-130,-52
3624,44,-89,-22
3625,44,-89,-22
3626,44,-89,-22
3627,44,-89,-22
3628,44,-89,-22
3629,21,-37,6
3630,21,-37,6
3631,21,-37,6
3632,21,-37,6
3633,21,-37,6
3634,21,-37,6
3635,-8,-18,10
3636,-8,-18,10
3637,-8,-18,10
3638,-8,-18,10
3639,-8,-18,10
3640,-8,-18,-10
3641,-27,-6,-10
3642,-27,-6,-10
3643,-27,-6,-10
3644,-27,-6,-10
3645,-27,-6,-10
3646,-28,-17,-34
3647,-28,-17,-34
3648,-28,-17,-34
3649,-28,-17,-34
3650,-28,-17,-34
3651,-15,-34,-55
3652,-15,-34,-55
3653,-15,-34,-55
3654,-15,-34,-55
3655,-15,-34,-55
3656,27,-57,-65
3657,27,-57,-65
3658,27,-57,-65
3659,27,-57,-65
3660,27,-57,-65
3661,81,-80,-62
3662,81,-80,-62
3663,81,-80,-62
3664,81,-80,-62
3665,81,-80,-62
3666,81,-80,-62
3667,130,-85,-40
3668,130,-85,-40
3669,130,-85,-40
3670,130,-85,-40
3671,130,-85,-40
3672,155,-59,-2
3673,155,-59,-2
3674,155,-59,-2
3675,155,-59,-2
3676,155,-59,-2
3677,142,-11,52
3678,142,-11,52
3679,142,-11,52
3680,142,-11,52
3681,142,-11,52
3682,108,40,106
3683,108,40,106
3684,108,40,106
3685,108,40,106
3686,108,40,106
3687,108,40,106
3688,72,85,126
3689,72,85,126
3690,72,85,126
3691,72,85,126
3692,72,85,126
3693,47,119,131
3694,47,119,131
3695,47,119,131
3696,47,119,131
3697,47,119,131
3698,47,119,106
3699,44,125,106
3700,44,125,106
3701,44,125,106
3702,44,125,106
3703,44,125,106
3704,68,101,64
3705,68,101,64
3706,68,101,64
3707,68,101,64
3708,68,101,64
3709,131,58,64
3710,131,58,64
3711,131,58,64
3712,131,58,64
3713,131,58,64
3714,131,58,64
3715,218,35,126
3716,218,35,126
3717,218,35,126
3718,218,35,126
3719,218,35,126
3720,312,41,259
3721,312,41,259
3722,312,41,259
3723,312,41,259
3724,312,41,259
3725,312,41,438
3726,381,67,438
3727,381,67,438
3728,381,67,438
3729,381,67,438
3730,381,67,438
3731,397,115,611
3732,397,115,611
3733,397,115,611
3734,397,115,611
3735,397,115,611
3736,387,174,736
3737,387,174,736
3738,387,174,736
3739,387,174,736
3740,387,174,736
3741,346,220,794
3742,346,220,794
3743,346,220,794
3744,346,220,794
3745,346,220,794
3746,294,264,762
3747,294,264,762
3748,294,264,762
3749,294,264,762
3750,294,264,762
3751,248,314,654
3752,248,314,654
3753,248,314,654
3754,248,314,654
3755,248,314,654
3756,232,339,511
3757,232,339,511
3758,232,339,511
3759,232,339,511
3760,232,339,511
3761,232,339,363
3762,227,309,363
3763,227,309,363
3764,227,309,363
3765,227,309,363
3766,227,309,251
3767,227,259,251
3768,227,259,251
3769,227,259,251
3770,227,259,251
3771,227,259,251
3772,225,219,174
3773,225,219,174
3774,225,219,174
3775,225,219,174
3776,225,219,174
3777,197,196,115
3778,197,196,115
3779,197,196,115
3780,197,196,115
3781,197,196,115
3782,134,182,44
3783,134,182,44
3784,134,182,44
3785,134,182,44
3786,134,182,44
3787,36,143,-44
3788,36,143,-44
3789,36,143,-44
3790,36,143,-44
3791,36,143,-44
3792,-220,92,-152
3793,-63,92,-152
3794,-63,92,-152
3795,-63,92,-152
3796,-63,92,-152
3797,-63,92,-250
3798,-141,87,-250
3799,-141,87,-250
3800,-141,87,-250
3801,-141,87,-250
3802,-141,141,-288
3803,-199,141,-288
3804,-199,141,-288
3805,-199,141,-288
3806,-199,141,-288
3807,-235,200,-300
3808,-235,200,-300
3809,-235,200,-300
3810,-235,200,-300
3811,-235,200,-300
3812,-276,225,-335
3813,-276,225,-335
3814,-276,225,-335
3815,-276,225,-335
3816,-276,225,-335
3817,-333,200,-410
3818,-333,200,-410
3819,-333,200,-410
3820,-333,200,-410
3821,-376,159,-482
3822,-376,159,-482
3823,-376,159,-482
3824,-376,159,-482
3825,-376,159,-482
3826,-415,131,-528
3827,-415,131,-528
3828,-415,131,-528
3829,-415,131,-528
3830,-415,131,-528
3831,-421,121,-532
3832,-421,121,-532
3833,-421,121,-532
3834,-421,121,-532
3835,-399,143,-488
3836,-399,143,-488
3837,-399,143,-488
3838,-399,143,-488
3839,-399,143,-488
3840,-383,178,-381
3841,-383,178,-381
3842,-383,178,-381
3843,-383,178,-381
3844,-383,178,-381
3845,-401,217,-261
3846,-401,217,-261
3847,-401,217,-261
3848,-401,217,-261
3849,-401,217,-152
3850,-448,265,-152
3851,-448,265,-152
3852,-448,265,-152
3853,-448,265,-152
3854,-503,308,-68
3855,-503,308,-68
3856,-503,308,-68
3857,-503,308,-68
3858,-503,308,-68
3859,-511,337,-10
3860,-511,337,-10
3861,-511,337,-10
3862,-511,337,-10
3863,-511,337,-10
3864,-484,333,18
3865,-484,333,18
3866,-484,333,18
3867,-484,333,18
3868,-484,333,18
3869,-455,315,34
3870,-455,315,34
3871,-455,315,34
3872,-455,315,34
3873,-455,315,34
3874,-435,302,82
3875,-435,302,82
3876,-435,302,82
3877,-435,302,82
3878,-435,302,82
3879,-427,308,142
3880,-427,308,142
3881,-427,308,142
3882,-427,308,142
3883,-427,308,142
3884,-449,316,179
3885,-449,316,179
3886,-449,316,179
3887,-449,316,179
3888,-449,316,179
3889,-469,303,174
3890,-469,303,174
3891,-469,303,174
3892,-469,303,174
3893,-469,303,174
3894,-471,271,139
3895,-471,271,139
3896,-471,271,139
3897,-471,271,139
3898,-471,271,139
3899,-439,230,108
3900,-439,230,108
3901,-439,230,108
3902,-439,230,108
3903,-439,230,108
3904,-408,208,120
3905,-408,208,120
3906,-408,208,120
3907,-408,208,120
3908,-408,208,120
3909,-424,206,145
3910,-424,206,145
3911,-424,206,145
3912,-424,206,145
3913,-424,206,145
3914,-501,223,132
3915,-501,223,132
3916,-501,223,132
3917,-501,223,132
3918,-501,223,54
3919,-619,242,54
3920,-619,242,54
3921,-619,242,54
3922,-619,242,54
3923,-619,242,54
3924,-736,221,-63
3925,-736,221,-63
3926,-736,221,-63
3927,-736,221,-63
3928,-736,221,-222
3929,-832,153,-222
3930,-832,153,-222
3931,-832,153,-222
3932,-832,153,-222
3933,-901,46,-383
3934,-901,46,-383
3935,-901,46,-383
