x,y,z
-2975,1087,1185
-2975,1087,1185
-2821,1045,1188
-2821,1045,1188
-2821,1045,1188
-2821,1045,1188
-2747,1002,1145
-2747,1002,1145
-2747,1002,1145
-2747,1002,1145
-2747,1002,1145
-2865,992,1134
-2865,992,1134
-2865,992,1134
-2865,992,1134
-3069,1044,1149
-3069,1044,1149
-3069,1044,1149
-3069,1044,1149
-3069,1044,1149
-3198,1142,1073
-3198,1142,1073
-3198,1142,1073
-3198,1142,1073
-3139,989,866
-3139,989,866
-3139,989,866
-3139,989,866
-3139,989,866
-2982,722,545
-2982,722,545
-2982,722,545
-2982,722,545
-2740,663,342
-2740,663,342
-2740,663,342
-2740,663,342
-2740,663,342
-2441,697,320
-2441,697,320
-2441,697,320
-2441,697,320
-2441,697,320
-2198,818,368
-2198,818,368
-2198,818,368
-2198,818,368
-2198,939,400
-2020,939,400
-2020,939,400
-2020,939,400
-2020,939,400
-1941,1143,463
-1941,1143,463
-1941,1143,463
-1941,1143,463
-1941,1143,463
-2033,1391,615
-2033,1391,615
-2033,1391,615
-2033,1391,615
-2257,1507,698
-2257,1507,698
-2257,1507,698
-2257,1507,698
-2257,1507,698
-2477,1393,586
-2477,1393,586
-2477,1393,586
-2477,1393,586
-2556,1002,371
-2556,1002,371
-2556,1002,371
-2556,1002,371
-2556,1002,371
-2540,669,128
-2540,669,128
-2540,669,128
-2540,669,128
-2540,669,25
-2413,584,25
-2413,584,25
-2413,584,25
-2413,584,25
-2413,584,127
-2214,583,127
-2214,583,127
-2214,583,127
-2214,583,127
-2014,579,292
-2014,579,292
-2014,579,292
-2014,579,292
-2014,579,292
-1916,677,442
-1916,677,442
-1916,677,442
-1916,677,442
-1916,677,442
-1926,834,522
-1926,834,522
-1926,834,522
-1926,834,522
-2031,963,512
-2031,963,512
-2031,963,512
-2031,963,512
-2031,963,512
-2156,1140,470
-2156,1140,470
-2156,1140,470
-2156,1140,470
-2156,1140,470
-2287,1284,458
-2287,1284,458
-2287,1284,458
-2287,1284,458
-2425,1357,462
-2425,1357,462
-2425,1357,462
-2425,1357,462
-2425,1357,462
-2507,1286,499
-2507,1286,499
-2507,1286,499
-2507,1286,499
-2519,1181,554
-2519,1181,554
-2519,1181,554
-2519,1181,554
-2519,1181,554
-2396,1349,648
-2396,1349,648
-2396,1349,648
-2396,1349,648
-2208,1697,724
-2208,1697,724
-2208,1697,724
-2208,1697,724
-2208,1697,724
-2096,1947,850
-2096,1947,850
-2096,1947,850
-2096,1947,850
-2119,2086,1043
-2119,2086,1043
-2119,2086,1043
-2119,2086,1043
-2119,2086,1043
-2144,1937,1224
-2144,1937,1224
-2144,1937,1224
-2144,1937,1224
-2028,1561,1228
-2028,1561,1228
-2028,1561,1228
-2028,1561,1228
-2028,1305,1070
-1692,1197,1070
-1692,1197,1070
-1692,1197,1070
-1692,1197,1070
-1220,853,937
-1220,853,937
-1220,853,937
-1220,853,937
-1220,853,920
-776,572,920
-776,572,920
-776,572,920
-776,572,920
-509,508,930
-509,508,930
-509,508,930
-509,508,930
-509,508,930
-413,533,873
-413,533,873
-413,533,873
-413,533,873
-413,533,873
-391,479,756
-391,479,756
-391,479,756
-391,479,756
-391,479,756
-392,437,598
-392,437,598
-392,437,598
-392,437,598
-392,437,598
-409,451,468
-409,451,468
-409,451,468
-409,451,468
-409,451,468
-450,495,393
-450,495,393
-450,495,393
-450,495,393
-450,495,393
-531,562,337
-531,562,337
-531,562,337
-531,562,337
-531,562,337
-630,642,298
-630,642,298
-630,642,298
-630,642,298
-630,642,287
-721,680,287
-721,680,287
-721,680,287
-721,680,287
-977,687,264
-761,687,264
-761,687,264
-761,687,264
-761,687,264
-740,709,213
-740,709,213
-740,709,213
-740,709,213
-740,709,213
-697,725,136
-697,725,136
-697,725,136
-697,725,136
-697,725,136
-665,740,67
-665,740,67
-665,740,67
-665,740,67
-665,740,67
-664,731,-3
-664,731,-3
-664,731,-3
-664,731,-3
-664,731,-3
-729,704,-101
-729,704,-101
-729,704,-101
-729,704,-101
-729,704,-101
-884,706,-216
-884,706,-216
-884,706,-216
-884,706,-216
-884,706,-216
-1052,749,-300
-1052,749,-300
-1052,749,-300
-1052,749,-300
-1161,747,-357
-1161,747,-357
-1161,747,-357
-1161,747,-357
-1161,747,-357
-1185,722,-364
-1185,722,-364
-1185,722,-364
-1185,722,-364
-1096,741,-334
-1096,741,-334
-1096,741,-334
-1096,741,-334
-1096,741,-334
-877,815,-263
-877,815,-263
-877,815,-263
-877,815,-263
-877,815,-263
-639,846,-186
-639,846,-186
-639,846,-186
-639,846,-186
-533,788,-164
-533,788,-164
-533,788,-164
-533,788,-164
-533,788,-164
-549,627,-202
-549,627,-202
-549,627,-202
-549,627,-202
-549,627,-202
-658,549,-236
-658,549,-236
-658,549,-236
-658,549,-236
-914,578,-246
-785,578,-246
-785,578,-246
-785,578,-246
-785,578,-246
-883,587,-224
-883,587,-224
-883,587,-224
-883,587,-224
-883,587,-224
-884,571,-203
-884,571,-203
-884,571,-203
-884,571,-203
-884,571,-203
-747,526,-178
-747,526,-178
-747,526,-178
-747,526,-178
-518,471,-167
-518,471,-167
-518,471,-167
-518,471,-167
-518,471,-167
-345,440,-171
-345,440,-171
-345,440,-171
-345,440,-171
-345,440,-171
-300,407,-202
-300,407,-202
-300,407,-202
-300,407,-202
-334,458,-280
-334,458,-280
-334,458,-280
-334,458,-280
-334,458,-280
-417,511,-367
-417,511,-367
-417,511,-367
-417,511,-367
-417,511,-367
-463,467,-466
-463,467,-466
-463,467,-466
-463,467,-466
-463,467,-555
-412,351,-555
-412,351,-555
-412,351,-555
-412,351,-555
-219,201,-597
-219,201,-597
-219,201,-597
-219,201,-597
-219,201,-597
42,83,-602
42,83,-602
42,83,-602
42,83,-602
42,83,-602
316,55,-582
316,55,-582
316,55,-582
316,55,-582
316,55,-582
590,68,-546
590,68,-546
590,68,-546
590,68,-546
590,68,-546
824,71,-512
824,71,-512
824,71,-512
824,71,-512
824,71,-512
824,71,-514
933,77,-514
933,77,-514
933,77,-514
933,77,-514
933,77,-536
851,121,-536
851,121,-536
851,121,-536
851,121,-536
851,121,-599
652,138,-599
652,138,-599
652,138,-599
652,138,-599
423,89,-668
423,89,-668
423,89,-668
423,89,-668
423,89,-668
423,89,-733
269,63,-733
269,63,-733
269,63,-733
269,63,-733
269,63,-781
290,50,-781
290,50,-781
290,50,-781
290,50,-781
290,50,-781
449,52,-826
449,52,-826
449,52,-826
449,52,-826
449,52,-826
652,39,-854
652,39,-854
652,39,-854
652,39,-854
652,39,-854
856,8,-858
856,8,-858
856,8,-858
856,8,-858
856,8,-858
1076,-48,-875
1076,-48,-875
1076,-48,-875
1076,-48,-875
1076,-48,-875
1235,-118,-920
1235,-118,-920
1235,-118,-920
1235,-118,-920
1235,-190,-1009
1282,-190,-1009
1282,-190,-1009
1282,-190,-1009
1282,-190,-1009
1173,-282,-1153
1173,-282,-1153
1173,-282,-1153
1173,-282,-1153
996,-438,-1344
996,-438,-1344
996,-438,-1344
996,-438,-1344
996,-438,-1344
820,-612,-1451
820,-612,-1451
820,-612,-1451
820,-612,-1451
658,-685,-1437
658,-685,-1437
658,-685,-1437
658,-685,-1437
658,-685,-1437
694,-643,-1319
694,-643,-1319
694,-643,-1319
694,-643,-1319
930,-460,-1128
930,-460,-1128
930,-460,-1128
930,-460,-1128
930,-460,-1128
1301,-189,-923
1301,-189,-923
1301,-189,-923
1301,-189,-923
1665,63,-736
1665,63,-736
1665,63,-736
1665,63,-736
1665,63,-736
1808,238,-577
1808,238,-577
1808,238,-577
1808,238,-577
1808,238,-577
1544,256,-417
1544,256,-417
1544,256,-417
1544,256,-417
1544,256,-417
967,53,-296
967,53,-296
967,53,-296
967,53,-296
967,53,-296
361,-202,-369
361,-202,-369
361,-202,-369
361,-202,-369
361,-202,-609
3,-393,-609
3,-393,-609
3,-393,-609
3,-393,-609
3,-393,-796
-29,-518,-796
-29,-518,-796
-29,-518,-796
-29,-518,-796
138,-669,-759
138,-669,-759
138,-669,-759
138,-669,-759
138,-669,-759
304,-694,-517
304,-694,-517
304,-694,-517
304,-694,-517
304,-694,-517
449,-554,-200
449,-554,-200
449,-554,-200
449,-554,-200
554,-417,68
554,-417,68
554,-417,68
554,-417,68
554,-417,68
554,-417,250
530,-305,250
530,-305,250
530,-305,250
530,-305,250
360,-221,379
360,-221,379
360,-221,379
360,-221,379
360,-221,379
99,-199,468
99,-199,468
99,-199,468
99,-199,468
99,-199,468
-130,-197,489
-130,-197,489
-130,-197,489
-130,-197,489
-130,-197,489
-244,-141,482
-244,-141,482
-244,-141,482
-244,-141,482
-244,-141,482
-268,-73,504
-268,-73,504
-268,-73,504
-268,-73,504
-268,-73,504
-233,-7,555
-233,-7,555
-233,-7,555
-233,-7,555
-233,-7,555
-175,29,597
-175,29,597
-175,29,597
-175,29,597
-175,29,597
-152,34,622
-152,34,622
-152,34,622
-152,34,622
-152,34,622
-219,-13,619
-219,-13,619
-219,-13,619
-219,-13,619
-219,-13,619
-324,-116,593
-324,-116,593
-324,-116,593
-324,-116,593
-324,-116,546
-391,-231,546
-391,-231,546
-391,-231,546
-391,-231,546
-435,-277,467
-435,-277,467
-435,-277,467
-435,-277,467
-435,-277,467
-423,-251,405
-423,-251,405
-423,-251,405
-423,-251,405
-423,-251,405
-350,-137,360
-350,-137,360
-350,-137,360
-350,-137,360
-281,-54,321
-281,-54,321
-281,-54,321
-281,-54,321
-281,-54,321
-271,-24,326
-271,-24,326
-271,-24,326
-271,-24,326
-271,-24,326
-322,-40,407
-322,-40,407
-322,-40,407
-322,-40,407
-322,-40,407
-408,-85,487
-408,-85,487
-408,-85,487
-408,-85,487
-408,-85,487
-463,-55,479
-463,-55,479
-463,-55,479
-463,-55,479
-463,-55,479
-379,-41,430
-379,-41,430
-379,-41,430
-379,-41,430
-379,-41,430
-242,-80,405
-242,-80,405
-242,-80,405
-242,-80,405
-242,-80,405
-221,-140,360
-221,-140,360
-221,-140,360
-221,-140,360
-297,-235,276
-297,-235,276
-297,-235,276
-297,-235,276
-297,-235,276
-342,-293,151
-342,-293,151
-342,-293,151
-342,-293,151
-342,-293,151
-349,-280,42
-349,-280,42
-349,-280,42
-349,-280,42
-349,-280,42
-331,-268,-3
-331,-268,-3
-331,-268,-3
-331,-268,-3
-331,-268,17
-274,-246,17
-274,-246,17
-274,-246,17
-274,-246,17
-231,-285,50
-231,-285,50
-231,-285,50
-231,-285,50
-231,-285,50
-307,-394,22
-307,-394,22
-307,-394,22
-307,-394,22
-307,-394,22
-502,-517,-35
-502,-517,-35
-502,-517,-35
-502,-517,-35
-502,-517,-35
-715,-616,-90
-715,-616,-90
-715,-616,-90
-715,-616,-90
-715,-616,-90
-767,-470,-59
-767,-470,-59
-767,-470,-59
-767,-470,-59
-593,-51,98
-593,-51,98
-593,-51,98
-593,-51,98
-593,-51,98
-374,438,394
-374,438,394
-374,438,394
-374,438,394
-374,438,394
-324,731,708
-324,731,708
-324,731,708
-324,731,708
-324,731,708
-464,688,932
-464,688,932
-464,688,932
-464,688,932
-464,688,932
-705,484,915
-705,484,915
-705,484,915
-705,484,915
-705,484,915
-949,204,733
-949,204,733
-949,204,733
-949,204,733
-949,204,733
-1046,40,568
-1046,40,568
-1046,40,568
-1046,40,568
-1046,40,568
-850,119,505
-850,119,505
-850,119,505
-850,119,505
-850,119,505
-484,251,562
-484,251,562
-484,251,562
-484,251,562
-484,251,665
-172,233,665
-172,233,665
-172,233,665
-172,233,665
1,146,691
1,146,691
1,146,691
1,146,691
1,146,691
1,146,691
65,28,612
65,28,612
65,28,612
65,28,612
65,28,612
65,28,441
7,-144,441
7,-144,441
7,-144,441
7,-144,441
7,-144,441
-145,-257,296
-145,-257,296
-145,-257,296
-145,-257,296
-145,-257,296
-298,-143,320
-298,-143,320
-298,-143,320
-298,-143,320
-407,150,474
-407,150,474
-407,150,474
-407,150,474
-407,150,474
-545,384,550
-545,384,550
-545,384,550
-545,384,550
-545,384,550
-617,316,425
-617,316,425
-617,316,425
-617,316,425
-617,316,425
-487,85,37
-487,85,37
-487,85,37
-487,85,37
-487,85,37
-230,-154,-520
-230,-154,-520
-230,-154,-520
-230,-154,-520
-230,-154,-520
122,-339,-817
122,-339,-817
122,-339,-817
122,-339,-817
122,-339,-602
407,-313,-602
407,-313,-602
407,-313,-602
407,-313,-602
506,-95,-137
506,-95,-137
506,-95,-137
506,-95,-137
506,-95,-137
451,33,229
451,33,229
451,33,229
451,33,229
451,33,229
364,46,336
364,46,336
364,46,336
364,46,336
364,46,336
364,46,336
335,-33,234
335,-33,234
335,-33,234
335,-33,234
335,-33,234
323,-242,-15
323,-242,-15
323,-242,-15
323,-242,-15
323,-242,-15
312,-536,-359
312,-536,-359
312,-536,-359
312,-536,-359
312,-792,-679
330,-776,-679
330,-776,-679
330,-776,-679
330,-776,-679
349,-923,-780
349,-923,-780
349,-923,-780
349,-923,-780
349,-923,-780
390,-975,-589
390,-975,-589
390,-975,-589
390,-975,-589
390,-975,-589
484,-873,-297
484,-873,-297
484,-873,-297
484,-873,-297
538,-686,12
538,-686,12
538,-686,12
538,-686,12
538,-686,12
439,-509,329
439,-509,329
439,-509,329
439,-509,329
439,-509,329
196,-321,518
196,-321,518
196,-321,518
196,-321,518
196,-321,518
-64,-159,540
-64,-159,540
-64,-159,540
-64,-159,540
-64,-159,540
-262,-71,433
-262,-71,433
-262,-71,433
-262,-71,433
-262,-71,433
-403,11,259
-403,11,259
-403,11,259
-403,11,259
-403,11,259
-535,109,99
-535,109,99
-535,109,99
-535,109,99
-535,109,99
-624,184,-22
-624,184,-22
-624,184,-22
-624,184,-22
-624,184,-22
-713,217,-103
-713,217,-103
-713,217,-103
-713,217,-103
-713,217,-103
-775,273,-145
-775,273,-145
-775,273,-145
-775,273,-145
-775,529,-158
-793,314,-158
-793,314,-158
-793,314,-158
-793,314,-158
-814,351,-145
-814,351,-145
-814,351,-145
-814,351,-145
-814,351,-145
-810,409,-118
-810,409,-118
-810,409,-118
-810,409,-118
-810,409,-118
-791,476,-95
-791,476,-95
-791,476,-95
-791,476,-95
-791,476,-72
-781,548,-72
-781,548,-72
-781,548,-72
-781,548,-72
-788,597,-64
-788,597,-64
-788,597,-64
-788,597,-64
-788,597,-64
-792,598,-100
-792,598,-100
-792,598,-100
-792,598,-100
-792,598,-100
-731,568,-147
-731,568,-147
-731,568,-147
-731,568,-147
-731,568,-147
-621,529,-157
-621,529,-157
-621,529,-157
-621,529,-157
-495,526,-113
-495,526,-113
-495,526,-113
-495,526,-113
-495,526,-113
-374,570,-45
-374,570,-45
-374,570,-45
-374,570,-45
-374,570,-45
-308,672,57
-308,672,57
-308,672,57
-308,672,57
-308,672,57
-313,769,166
-313,769,166
-313,769,166
-313,769,166
-313,769,166
-384,805,206
-384,805,206
-384,805,206
-384,805,206
-384,805,206
-449,734,150
-449,734,150
-449,734,150
-449,734,150
-449,734,150
-472,603,61
-472,603,61
-472,603,61
-472,603,61
-472,603,61
-399,527,28
-399,527,28
-399,527,28
-399,527,28
-399,527,28
-245,547,72
-245,547,72
-245,547,72
-245,547,72
-245,547,72
-73,612,123
-73,612,123
-73,612,123
-73,612,123
-73,612,123
-20,601,51
-20,601,51
-20,601,51
-20,601,51
-20,601,51
-96,469,-114
-96,469,-114
-96,469,-114
-96,469,-114
-96,469,-114
-287,314,-303
-287,314,-303
-287,314,-303
-287,314,-303
-287,314,-303
-538,184,-500
-538,184,-500
-538,184,-500
-538,184,-500
-538,184,-500
-706,87,-652
-706,87,-652
-706,87,-652
-706,87,-652
-706,87,-652
-691,36,-671
-691,36,-671
-691,36,-671
-691,36,-671
-691,36,-563
-486,53,-563
-486,53,-563
-486,53,-563
-486,53,-563
-226,158,-381
-226,158,-381
-226,158,-381
-226,158,-381
-226,158,-381
-24,281,-221
-24,281,-221
-24,281,-221
-24,281,-221
-24,281,-221
80,305,-165
80,305,-165
80,305,-165
80,305,-165
80,305,-165
83,276,-186
83,276,-186
83,276,-186
83,276,-186
83,276,-186
22,257,-216
22,257,-216
22,257,-216
22,257,-216
22,257,-216
-46,255,-241
-46,255,-241
-46,255,-241
-46,255,-241
-46,255,-241
-58,255,-279
-58,255,-279
-58,255,-279
-58,255,-279
-58,255,-279
2,219,-273
2,219,-273
2,219,-273
2,219,-273
2,219,-273
107,162,-223
107,162,-223
107,162,-223
107,162,-223
107,162,-223
248,123,-172
248,123,-172
248,123,-172
248,123,-172
248,123,-172
428,129,-102
428,129,-102
428,129,-102
428,129,-102
428,129,-102
593,239,-26
593,239,-26
593,239,-26
593,239,-26
593,239,-26
701,406,39
701,406,39
701,406,39
701,406,39
701,406,39
765,559,68
765,559,68
765,559,68
765,559,68
765,559,68
765,559,68
828,626,65
828,626,65
828,626,65
828,626,65
828,626,65
915,630,40
915,630,40
915,630,40
915,630,40
915,630,40
979,566,-16
979,566,-16
979,566,-16
979,566,-16
979,566,-16
934,420,-132
934,420,-132
934,420,-132
934,420,-132
934,420,-132
803,234,-317
803,234,-317
803,234,-317
803,234,-317
803,234,-317
675,76,-525
675,76,-525
675,76,-525
675,76,-525
675,76,-525
565,-50,-771
565,-50,-771
565,-50,-771
565,-50,-771
565,-50,-771
493,-115,-1067
493,-115,-1067
493,-115,-1067
493,-115,-1067
493,-115,-1067
512,-137,-1287
512,-137,-1287
512,-137,-1287
512,-137,-1287
596,-154,-1341
596,-154,-1341
596,-154,-1341
596,-154,-1341
596,-154,-1341
757,-135,-1292
757,-135,-1292
757,-135,-1292
757,-135,-1292
979,-141,-1219
979,-141,-1219
979,-141,-1219
979,-141,-1219
979,-141,-1219
1123,-231,-1154
1123,-231,-1154
1123,-231,-1154
1123,-231,-1154
1094,-317,-1103
1094,-317,-1103
1094,-317,-1103
1094,-317,-1103
1094,-317,-1103
1025,-335,-1075
1025,-335,-1075
1025,-335,-1075
1025,-335,-1075
993,-299,-1050
993,-299,-1050
993,-299,-1050
993,-299,-1050
993,-299,-794
1008,-186,-998
1008,-186,-998
1008,-186,-998
1008,-186,-998
1106,-62,-894
1106,-62,-894
1106,-62,-894
1106,-62,-894
1106,-62,-894
1259,19,-709
1259,19,-709
1259,19,-709
1259,19,-709
1259,19,-709
1295,122,-471
1295,122,-471
1295,122,-471
1295,122,-471
1295,104,-259
1088,104,-259
1088,104,-259
1088,104,-259
1088,104,-259
737,-50,-161
737,-50,-161
737,-50,-161
737,-50,-161
737,-50,-161
439,-173,-195
439,-173,-195
439,-173,-195
439,-173,-195
439,-173,-195
283,-239,-340
283,-239,-340
283,-239,-340
283,-239,-340
283,-239,-485
269,-289,-485
269,-289,-485
269,-289,-485
269,-289,-485
312,-326,-518
312,-326,-518
312,-326,-518
312,-326,-518
312,-326,-518
351,-324,-449
351,-324,-449
351,-324,-449
351,-324,-449
351,-324,-449
387,-288,-296
387,-288,-296
387,-288,-296
387,-288,-296
446,-229,-108
446,-229,-108
446,-229,-108
446,-229,-108
446,-229,-108
467,-152,75
467,-152,75
467,-152,75
467,-152,75
467,-152,75
376,-27,210
376,-27,210
376,-27,210
376,-27,210
376,-27,210
214,84,286
214,84,286
214,84,286
214,84,286
214,84,286
214,84,294
30,146,294
30,146,294
30,146,294
30,146,294
30,146,294
-141,188,268
-141,188,268
-141,188,268
-141,188,268
-141,188,268
-254,206,256
-254,206,256
-254,206,256
-254,206,256
-254,206,256
-307,187,300
-307,187,300
-307,187,300
-307,187,300
-307,187,410
-285,148,410
-285,148,410
-285,148,410
-285,148,410
-159,112,567
-159,112,567
-159,112,567
-159,112,567
-159,112,567
-14,122,711
-14,122,711
-14,122,711
-14,122,711
-14,122,711
37,155,794
37,155,794
37,155,794
37,155,794
37,155,794
37,155,794
-37,199,798
-37,199,798
-37,199,798
-37,199,798
-37,199,798
-176,210,724
-176,210,724
-176,210,724
-176,210,724
-176,210,724
-366,144,629
-366,144,629
-366,144,629
-366,144,629
-366,144,629
-678,-26,545
-678,-26,545
-678,-26,545
-678,-26,545
-678,-26,549
-975,-162,549
-975,-162,549
-975,-162,549
-975,-162,549
-968,-140,668
-968,-140,668
-968,-140,668
-968,-140,668
-968,-140,668
-712,-25,817
-712,-25,817
-712,-25,817
-712,-25,817
-712,-25,817
-444,94,973
-444,94,973
-444,94,973
-444,94,973
-444,94,973
-310,122,1106
-310,122,1106
-310,122,1106
-310,122,1106
-310,122,1106
-308,59,1159
-308,59,1159
-308,59,1159
-308,59,1159
-308,59,1120
-393,-57,1120
-393,-57,1120
-393,-57,1120
-393,-57,1120
-504,-248,985
-504,-248,985
-504,-248,985
-504,-248,985
-504,-248,985
-576,-445,763
-576,-445,763
-576,-445,763
-576,-445,763
-576,-445,763
-552,-597,545
-552,-597,545
-552,-597,545
-552,-597,545
-426,-650,413
-426,-650,413
-426,-650,413
-426,-650,413
-426,-650,413
-296,-560,371
-296,-560,371
-296,-560,371
-296,-560,371
-296,-560,371
-215,-432,396
-215,-432,396
-215,-432,396
-215,-432,396
-215,-432,437
-231,-338,437
-231,-338,437
-231,-338,437
-231,-338,437
-315,-271,453
-315,-271,453
-315,-271,453
-315,-271,453
-315,-271,453
-403,-230,442
-403,-230,442
-403,-230,442
-403,-230,442
-403,-230,442
-474,-198,407
-474,-198,407
-474,-198,407
-474,-198,407
-521,-149,372
-521,-149,372
-521,-149,372
-521,-149,372
-521,-149,372
-500,-38,387
-500,-38,387
-500,-38,387
-500,-38,387
-500,-38,387
-410,58,399
-410,58,399
-410,58,399
-410,58,399
-410,58,399
-348,121,407
-348,121,407
-348,121,407
-348,121,407
-348,121,407
-411,159,399
-411,159,399
-411,159,399
-411,159,399
-411,159,399
-597,81,369
-597,81,369
-597,81,369
-597,81,369
-597,81,369
-839,58,348
-839,58,348
-839,58,348
-839,58,348
-839,58,348
-1079,75,311
-1079,75,311
-1079,75,311
-1079,75,311
-1079,75,311
-1198,113,279
-1198,113,279
-1198,113,279
-1198,113,279
-1198,113,279
-1165,214,278
-1165,214,278
-1165,214,278
-1165,214,278
-1014,330,326
-1014,330,326
-1014,330,326
-1014,330,326
-1014,330,326
-823,313,354
-823,313,354
-823,313,354
-823,313,354
-823,313,354
-649,168,303
-649,168,303
-649,168,303
-649,168,303
-649,168,303
-512,-49,155
-512,-49,155
-512,-49,155
-512,-49,155
-512,-49,155
-432,-351,-23
-432,-351,-23
-432,-351,-23
-432,-351,-23
-432,-564,-108
-418,-564,-108
-418,-564,-108
-418,-564,-108
-418,-564,-108
-351,-449,-62
-351,-449,-62
-351,-449,-62
-351,-449,-62
-351,-449,-62
-212,-151,74
-212,-151,74
-212,-151,74
-212,-151,74
-212,-151,218
-127,-13,218
-127,-13,218
-127,-13,218
-127,-13,218
-103,-107,224
-103,-107,224
-103,-107,224
-103,-107,224
-103,-107,224
-54,-321,78
-54,-321,78
-54,-321,78
-54,-321,78
-54,-321,78
75,-554,-123
75,-554,-123
75,-554,-123
75,-554,-123
75,-554,-123
219,-731,-241
219,-731,-241
219,-731,-241
219,-731,-241
219,-731,-241
317,-751,-200
317,-751,-200
317,-751,-200
317,-751,-200
317,-751,1
347,-570,1
347,-570,1
347,-570,1
347,-570,1
347,-570,1
328,-308,205
328,-308,205
328,-308,205
328,-308,205
328,-308,205
235,-185,297
235,-185,297
235,-185,297
235,-185,297
235,-185,297
153,-224,229
153,-224,229
153,-224,229
153,-224,229
153,-224,9
191,-338,9
191,-338,9
191,-338,9
191,-338,9
191,-338,9
365,-473,-161
365,-473,-161
365,-473,-161
365,-473,-161
365,-473,-161
547,-520,-146
547,-520,-146
547,-520,-146
547,-520,-146
706,-399,93
706,-399,93
706,-399,93
706,-399,93
706,-399,93
858,-113,431
858,-113,431
858,-113,431
858,-113,431
858,-113,431
881,135,656
881,135,656
881,135,656
881,135,656
881,135,656
805,216,640
805,216,640
805,216,640
805,216,640
805,216,640
805,216,415
707,173,415
707,173,415
707,173,415
707,173,415
707,173,159
669,80,56
669,80,56
669,80,56
669,80,56
669,80,56
685,-45,-404
685,-45,-404
685,-45,-404
685,-45,-404
685,-45,-404
712,-226,-855
712,-226,-855
712,-226,-855
712,-226,-855
712,-226,-855
769,-387,-1088
769,-387,-1088
769,-387,-1088
769,-387,-1088
800,-398,-1024
800,-398,-1024
800,-398,-1024
800,-398,-1024
800,-398,-1024
778,-285,-750
778,-285,-750
778,-285,-750
778,-285,-750
778,-285,-402
685,-143,-402
685,-143,-402
685,-143,-402
685,-143,-402
633,-61,-140
633,-61,-140
633,-61,-140
633,-61,-140
633,-61,-140
595,-58,-50
595,-58,-50
595,-58,-50
595,-58,-50
595,-58,-50
547,-88,-38
547,-88,-38
547,-88,-38
547,-88,-38
547,-88,-38
491,-156,-68
491,-156,-68
491,-156,-68
491,-156,-68
491,-156,-68
402,-219,-92
402,-219,-92
402,-219,-92
402,-219,-92
402,-219,-92
309,-255,-32
309,-255,-32
309,-255,-32
309,-255,-32
309,-255,-32
228,-230,98
228,-230,98
228,-230,98
228,-230,98
228,-230,98
143,-134,277
143,-134,277
143,-134,277
143,-134,277
143,-134,277
-10,27,469
-10,27,469
-10,27,469
-10,27,469
-10,27,469
-165,187,610
-165,187,610
-165,187,610
-165,187,610
-165,187,610
-371,323,632
-371,323,632
-371,323,632
-371,323,632
-371,323,632
-606,418,568
-606,418,568
-606,418,568
-606,418,568
-606,418,568
-775,478,416
-775,478,416
-775,478,416
-775,478,416
-775,478,416
-839,449,203
-839,449,203
-839,449,203
-839,449,203
-839,449,203
-903,422,11
-903,422,11
-903,422,11
-903,422,11
-903,422,11
-966,410,-76
-966,410,-76
-966,410,-76
-966,410,-76
-966,410,-76
-1031,436,-86
-1031,436,-86
-1031,436,-86
-1031,436,-86
-1031,480,-56
-1083,480,-56
-1083,480,-56
-1083,480,-56
-1083,480,-56
-1129,534,-33
-1129,534,-33
-1129,534,-33
-1129,534,-33
-1129,534,-33
-1142,561,-14
-1142,561,-14
-1142,561,-14
-1142,561,-14
-1142,561,-15
-1136,543,-15
-1136,543,-15
-1136,543,-15
-1136,543,-15
-1060,492,-29
-1060,492,-29
-1060,492,-29
-1060,492,-29
-1060,492,-29
-899,446,-12
-899,446,-12
-899,446,-12
-899,446,-12
-899,446,-12
-755,461,13
-755,461,13
-755,461,13
-755,461,13
-755,461,13
-673,492,64
-673,492,64
-673,492,64
-673,492,64
-673,492,64
-663,517,120
-663,517,120
-663,517,120
-663,517,120
-663,517,120
-682,530,124
-682,530,124
-682,530,124
-682,530,124
-682,530,124
-681,500,60
-681,500,60
-681,500,60
-681,500,60
-681,500,60
-620,452,-70
-620,452,-70
-620,452,-70
-620,452,-70
-620,452,-70
-502,397,-227
-502,397,-227
-502,397,-227
-502,397,-227
-502,397,-363
-359,337,-363
-359,337,-363
-359,337,-363
-359,337,-363
-227,269,-440
-227,269,-440
-227,269,-440
-227,269,-440
-227,269,-440
-105,209,-438
-105,209,-438
-105,209,-438
-105,209,-438
-105,209,-438
9,130,-425
9,130,-425
9,130,-425
9,130,-425
9,130,-425
92,60,-430
92,60,-430
92,60,-430
92,60,-430
92,60,-430
130,41,-431
130,41,-431
130,41,-431
130,41,-431
130,41,-431
115,46,-403
115,46,-403
115,46,-403
115,46,-403
115,46,-403
75,48,-357
75,48,-357
75,48,-357
75,48,-357
75,48,-357
75,48,-357
65,37,-339
65,37,-339
65,37,-339
65,37,-339
65,37,-339
85,2,-324
85,2,-324
85,2,-324
85,2,-324
85,2,-324
85,2,-270
170,-19,-270
170,-19,-270
170,-19,-270
170,-19,-270
170,-19,-150
320,-3,-150
320,-3,-150
320,-3,-150
320,-3,-150
320,-3,15
407,95,15
407,95,15
407,95,15
407,95,15
407,95,15
318,190,176
318,190,176
318,190,176
318,190,176
318,190,176
136,230,237
136,230,237
136,230,237
136,230,237
136,230,237
-57,310,201
